Shop Name,Product ID,Item Name,Price,Shipping Cost,Delivery Time,Return Policy,Stock Status,Avg. Rating,Promotions,Loyalty Program,Customer Support,Countries Served
Shop_84,Shop_84_P0092,Item_92,10801,330,2 days,30 days,In Stock,4.3,10% off,No,4.0/5,India
Shop_84,Shop_84_P0093,Item_93,15915,500,1 days,30 days,Out of Stock,3.1,10% off,Yes,3.3/5,India
Shop_84,Shop_84_P0094,Item_94,14644,294,5 days,30 days,Out of Stock,3.3,None,Yes,4.6/5,India
Shop_84,Shop_84_P0095,Item_95,23077,689,3 days,30 days,Out of Stock,3.3,Free shipping,No,4.3/5,India
Shop_84,Shop_84_P0096,Item_96,46424,485,1 days,30 days,Out of Stock,3.4,None,Yes,3.3/5,India
Shop_84,Shop_84_P0097,Item_97,35092,154,5 days,14 days,Out of Stock,3.1,None,No,4.9/5,India
Shop_84,Shop_84_P0098,Item_98,17930,607,2 days,14 days,Out of Stock,4.3,10% off,No,4.1/5,India
Shop_84,Shop_84_P0099,Item_99,8608,465,5 days,14 days,Out of Stock,3.2,10% off,No,4.6/5,India
Shop_84,Shop_84_P0100,Item_100,14834,59,6 days,14 days,In Stock,3.5,None,Yes,3.6/5,India
Shop_85,Shop_85_P0001,Item_1,25097,427,6 days,7 days,In Stock,4.8,10% off,Yes,4.4/5,India
Shop_85,Shop_85_P0002,Item_2,1848,428,1 days,7 days,In Stock,4.1,Free shipping,Yes,4.3/5,India
Shop_85,Shop_85_P0003,Item_3,40911,578,2 days,14 days,In Stock,4.5,10% off,No,3.5/5,India
Shop_85,Shop_85_P0004,Item_4,1564,398,3 days,7 days,Out of Stock,4.5,10% off,Yes,4.5/5,India
Shop_85,Shop_85_P0005,Item_5,18571,625,3 days,7 days,Out of Stock,3.1,None,Yes,4.5/5,India
Shop_85,Shop_85_P0006,Item_6,24044,315,1 days,7 days,In Stock,4.8,Free shipping,No,3.3/5,India
Shop_85,Shop_85_P0007,Item_7,11284,493,5 days,30 days,Out of Stock,4.3,None,No,4.2/5,India
Shop_85,Shop_85_P0008,Item_8,40614,135,4 days,7 days,Out of Stock,3.7,10% off,Yes,4.8/5,India
Shop_85,Shop_85_P0009,Item_9,25990,524,1 days,14 days,Out of Stock,3.7,Free shipping,Yes,3.6/5,India
Shop_85,Shop_85_P0010,Item_10,790,263,1 days,14 days,In Stock,3.3,Free shipping,Yes,4.6/5,India
Shop_85,Shop_85_P0011,Item_11,24103,685,7 days,30 days,In Stock,3.9,10% off,No,4.4/5,India
Shop_85,Shop_85_P0012,Item_12,655,365,4 days,7 days,Out of Stock,3.3,10% off,No,3.2/5,India
Shop_85,Shop_85_P0013,Item_13,46607,656,4 days,7 days,Out of Stock,4.9,Free shipping,Yes,3.4/5,India
Shop_85,Shop_85_P0014,Item_14,46160,163,3 days,7 days,In Stock,3.7,Free shipping,No,3.5/5,India
Shop_85,Shop_85_P0015,Item_15,19684,586,7 days,14 days,Out of Stock,3.9,Free shipping,No,3.8/5,India
Shop_85,Shop_85_P0016,Item_16,3538,216,1 days,14 days,Out of Stock,3.6,None,Yes,4.4/5,India
Shop_85,Shop_85_P0017,Item_17,27885,439,5 days,7 days,Out of Stock,3.0,None,No,4.0/5,India
Shop_85,Shop_85_P0018,Item_18,834,593,1 days,7 days,Out of Stock,4.1,10% off,Yes,4.9/5,India
Shop_85,Shop_85_P0019,Item_19,3237,164,1 days,30 days,In Stock,4.1,None,Yes,3.1/5,India
Shop_85,Shop_85_P0020,Item_20,6262,512,1 days,30 days,In Stock,4.2,Free shipping,Yes,4.3/5,India
Shop_85,Shop_85_P0021,Item_21,33153,635,2 days,14 days,In Stock,4.6,Free shipping,No,4.3/5,India
Shop_85,Shop_85_P0022,Item_22,3039,400,6 days,7 days,Out of Stock,3.5,None,Yes,3.1/5,India
Shop_85,Shop_85_P0023,Item_23,24510,328,4 days,14 days,In Stock,3.5,10% off,No,3.8/5,India
Shop_85,Shop_85_P0024,Item_24,6346,522,6 days,7 days,Out of Stock,3.9,10% off,Yes,4.1/5,India
Shop_85,Shop_85_P0025,Item_25,21689,96,1 days,30 days,Out of Stock,3.9,Free shipping,Yes,4.3/5,India
Shop_85,Shop_85_P0026,Item_26,28479,75,2 days,30 days,In Stock,4.3,None,Yes,4.1/5,India
Shop_85,Shop_85_P0027,Item_27,18841,213,1 days,14 days,Out of Stock,4.1,Free shipping,Yes,4.6/5,India
Shop_85,Shop_85_P0028,Item_28,17224,678,6 days,14 days,Out of Stock,4.5,10% off,Yes,3.2/5,India
Shop_85,Shop_85_P0029,Item_29,30703,88,2 days,14 days,In Stock,3.4,10% off,Yes,3.1/5,India
Shop_85,Shop_85_P0030,Item_30,9682,663,7 days,14 days,In Stock,3.6,Free shipping,No,3.5/5,India
Shop_85,Shop_85_P0031,Item_31,22396,125,2 days,7 days,Out of Stock,3.2,Free shipping,No,3.5/5,India
Shop_85,Shop_85_P0032,Item_32,46287,120,5 days,7 days,Out of Stock,4.2,None,Yes,4.3/5,India
Shop_85,Shop_85_P0033,Item_33,28511,520,6 days,7 days,In Stock,4.0,10% off,Yes,3.3/5,India
Shop_85,Shop_85_P0034,Item_34,33901,242,3 days,30 days,Out of Stock,4.9,Free shipping,No,3.5/5,India
Shop_85,Shop_85_P0035,Item_35,48512,359,6 days,14 days,Out of Stock,3.2,None,Yes,3.8/5,India
Shop_85,Shop_85_P0036,Item_36,49450,255,7 days,7 days,In Stock,3.1,None,No,3.9/5,India
Shop_85,Shop_85_P0037,Item_37,36674,308,5 days,30 days,Out of Stock,4.6,10% off,No,3.3/5,India
Shop_85,Shop_85_P0038,Item_38,45319,166,7 days,14 days,In Stock,4.4,Free shipping,No,4.9/5,India
Shop_85,Shop_85_P0039,Item_39,4170,28,7 days,7 days,Out of Stock,4.1,10% off,No,4.1/5,India
Shop_85,Shop_85_P0040,Item_40,39334,224,3 days,7 days,In Stock,4.8,10% off,Yes,4.2/5,India
Shop_85,Shop_85_P0041,Item_41,43515,648,4 days,14 days,In Stock,4.0,10% off,Yes,4.6/5,India
Shop_85,Shop_85_P0042,Item_42,2467,156,2 days,14 days,In Stock,4.7,Free shipping,No,3.1/5,India
Shop_85,Shop_85_P0043,Item_43,23142,307,3 days,30 days,Out of Stock,4.9,10% off,Yes,3.2/5,India
Shop_85,Shop_85_P0044,Item_44,42668,562,7 days,14 days,Out of Stock,4.3,10% off,No,3.1/5,India
Shop_85,Shop_85_P0045,Item_45,24481,69,5 days,7 days,In Stock,4.1,10% off,No,3.7/5,India
Shop_85,Shop_85_P0046,Item_46,23085,572,3 days,30 days,Out of Stock,4.5,Free shipping,No,4.3/5,India
Shop_85,Shop_85_P0047,Item_47,39379,460,6 days,30 days,Out of Stock,4.6,None,Yes,3.9/5,India
Shop_85,Shop_85_P0048,Item_48,36762,517,6 days,7 days,In Stock,3.7,10% off,Yes,4.8/5,India
Shop_85,Shop_85_P0049,Item_49,49981,641,1 days,30 days,Out of Stock,3.9,Free shipping,Yes,4.9/5,India
Shop_85,Shop_85_P0050,Item_50,21275,327,5 days,14 days,Out of Stock,3.9,10% off,Yes,4.2/5,India
Shop_85,Shop_85_P0051,Item_51,22699,173,6 days,7 days,Out of Stock,3.6,10% off,Yes,3.7/5,India
Shop_85,Shop_85_P0052,Item_52,7852,683,6 days,30 days,Out of Stock,4.7,10% off,No,4.3/5,India
Shop_85,Shop_85_P0053,Item_53,30397,75,2 days,30 days,Out of Stock,4.1,None,No,3.7/5,India
Shop_85,Shop_85_P0054,Item_54,5599,300,2 days,7 days,In Stock,3.3,10% off,Yes,4.9/5,India
Shop_85,Shop_85_P0055,Item_55,13749,472,1 days,14 days,In Stock,3.4,None,No,3.9/5,India
Shop_85,Shop_85_P0056,Item_56,12964,333,1 days,30 days,In Stock,5.0,10% off,No,4.3/5,India
Shop_85,Shop_85_P0057,Item_57,22005,87,1 days,14 days,In Stock,4.6,10% off,Yes,3.6/5,India
Shop_85,Shop_85_P0058,Item_58,8284,655,5 days,30 days,Out of Stock,4.9,None,Yes,3.5/5,India
Shop_85,Shop_85_P0059,Item_59,40911,479,3 days,30 days,In Stock,3.3,Free shipping,No,3.6/5,India
Shop_85,Shop_85_P0060,Item_60,22327,473,7 days,14 days,In Stock,4.8,10% off,No,3.3/5,India
Shop_85,Shop_85_P0061,Item_61,36425,674,3 days,14 days,In Stock,3.1,Free shipping,No,4.0/5,India
Shop_85,Shop_85_P0062,Item_62,30551,559,6 days,14 days,In Stock,4.4,10% off,No,4.2/5,India
Shop_85,Shop_85_P0063,Item_63,22225,222,2 days,7 days,In Stock,3.6,10% off,Yes,3.0/5,India
Shop_85,Shop_85_P0064,Item_64,4250,216,3 days,14 days,Out of Stock,3.6,None,Yes,3.0/5,India
Shop_85,Shop_85_P0065,Item_65,38735,564,6 days,30 days,Out of Stock,3.2,None,No,3.2/5,India
Shop_85,Shop_85_P0066,Item_66,25367,491,3 days,14 days,In Stock,3.5,10% off,Yes,4.0/5,India
Shop_85,Shop_85_P0067,Item_67,38935,435,3 days,7 days,Out of Stock,4.5,None,Yes,3.5/5,India
Shop_85,Shop_85_P0068,Item_68,38528,580,6 days,30 days,In Stock,4.0,None,No,4.5/5,India
Shop_85,Shop_85_P0069,Item_69,40379,655,6 days,30 days,In Stock,3.8,None,Yes,4.6/5,India
Shop_85,Shop_85_P0070,Item_70,24945,113,6 days,7 days,Out of Stock,4.1,Free shipping,Yes,3.0/5,India
Shop_85,Shop_85_P0071,Item_71,16510,398,3 days,14 days,In Stock,3.3,Free shipping,Yes,3.1/5,India
Shop_85,Shop_85_P0072,Item_72,35077,196,6 days,7 days,Out of Stock,4.5,None,Yes,4.6/5,India
Shop_85,Shop_85_P0073,Item_73,38218,623,2 days,7 days,In Stock,4.3,None,No,4.5/5,India
Shop_85,Shop_85_P0074,Item_74,33280,335,2 days,30 days,In Stock,3.4,None,No,3.2/5,India
Shop_85,Shop_85_P0075,Item_75,7054,351,2 days,30 days,In Stock,4.4,Free shipping,No,4.0/5,India
Shop_85,Shop_85_P0076,Item_76,30756,410,3 days,30 days,Out of Stock,4.9,10% off,Yes,4.5/5,India
Shop_85,Shop_85_P0077,Item_77,45070,229,6 days,7 days,In Stock,3.0,Free shipping,Yes,3.3/5,India
Shop_85,Shop_85_P0078,Item_78,14553,504,6 days,14 days,In Stock,4.6,None,No,3.7/5,India
Shop_85,Shop_85_P0079,Item_79,1000,178,4 days,30 days,Out of Stock,3.4,None,Yes,3.6/5,India
Shop_85,Shop_85_P0080,Item_80,24686,445,6 days,30 days,In Stock,4.3,None,No,4.9/5,India
Shop_85,Shop_85_P0081,Item_81,37014,364,5 days,7 days,In Stock,4.0,10% off,Yes,3.6/5,India
Shop_85,Shop_85_P0082,Item_82,48419,566,6 days,14 days,In Stock,3.1,None,Yes,4.3/5,India
Shop_85,Shop_85_P0083,Item_83,5128,96,6 days,14 days,In Stock,4.4,10% off,Yes,3.9/5,India
Shop_85,Shop_85_P0084,Item_84,25793,116,5 days,14 days,In Stock,4.2,Free shipping,No,4.6/5,India
Shop_85,Shop_85_P0085,Item_85,19667,697,5 days,30 days,Out of Stock,3.7,None,Yes,4.5/5,India
Shop_85,Shop_85_P0086,Item_86,18380,318,1 days,7 days,Out of Stock,4.2,None,No,3.9/5,India
Shop_85,Shop_85_P0087,Item_87,33389,632,6 days,7 days,Out of Stock,4.9,Free shipping,No,4.5/5,India
Shop_85,Shop_85_P0088,Item_88,14380,633,3 days,14 days,In Stock,3.1,Free shipping,No,3.5/5,India
Shop_85,Shop_85_P0089,Item_89,30495,198,4 days,14 days,In Stock,4.4,10% off,Yes,4.7/5,India
Shop_85,Shop_85_P0090,Item_90,30559,575,4 days,14 days,In Stock,4.1,10% off,Yes,4.1/5,India
Shop_85,Shop_85_P0091,Item_91,28400,317,1 days,30 days,In Stock,3.9,None,No,4.2/5,India
Shop_85,Shop_85_P0092,Item_92,13061,674,6 days,7 days,Out of Stock,3.3,10% off,No,3.0/5,India
Shop_85,Shop_85_P0093,Item_93,39600,65,4 days,14 days,Out of Stock,4.8,10% off,Yes,3.2/5,India
Shop_85,Shop_85_P0094,Item_94,17970,195,5 days,7 days,In Stock,4.3,None,No,4.1/5,India
Shop_85,Shop_85_P0095,Item_95,32391,326,5 days,30 days,Out of Stock,3.0,Free shipping,Yes,3.1/5,India
Shop_85,Shop_85_P0096,Item_96,23667,459,1 days,30 days,Out of Stock,3.4,Free shipping,No,3.0/5,India
Shop_85,Shop_85_P0097,Item_97,22285,315,1 days,7 days,Out of Stock,4.5,10% off,Yes,4.2/5,India
Shop_85,Shop_85_P0098,Item_98,18892,500,1 days,7 days,Out of Stock,3.9,None,No,3.1/5,India
Shop_85,Shop_85_P0099,Item_99,23317,533,2 days,14 days,In Stock,3.5,None,No,3.6/5,India
Shop_85,Shop_85_P0100,Item_100,6177,203,5 days,30 days,In Stock,3.6,10% off,No,4.3/5,India
Shop_86,Shop_86_P0001,Item_1,8953,142,7 days,14 days,Out of Stock,4.6,None,No,3.2/5,India
Shop_86,Shop_86_P0002,Item_2,40440,209,4 days,7 days,In Stock,4.3,None,No,4.7/5,India
Shop_86,Shop_86_P0003,Item_3,649,681,5 days,14 days,In Stock,4.1,10% off,Yes,4.9/5,India
Shop_86,Shop_86_P0004,Item_4,15083,233,5 days,14 days,Out of Stock,4.1,None,Yes,4.6/5,India
Shop_86,Shop_86_P0005,Item_5,38232,513,4 days,7 days,Out of Stock,3.7,10% off,Yes,4.5/5,India
Shop_86,Shop_86_P0006,Item_6,22646,588,7 days,14 days,In Stock,4.9,None,No,4.1/5,India
Shop_86,Shop_86_P0007,Item_7,4789,142,1 days,7 days,In Stock,4.0,None,Yes,4.9/5,India
Shop_86,Shop_86_P0008,Item_8,26272,504,3 days,7 days,In Stock,3.5,Free shipping,Yes,4.3/5,India
Shop_86,Shop_86_P0009,Item_9,42044,46,4 days,7 days,In Stock,4.6,None,Yes,3.5/5,India
Shop_86,Shop_86_P0010,Item_10,24924,671,1 days,30 days,In Stock,3.7,10% off,No,3.9/5,India
Shop_86,Shop_86_P0011,Item_11,32170,68,7 days,14 days,Out of Stock,3.1,Free shipping,No,4.8/5,India
Shop_86,Shop_86_P0012,Item_12,3358,490,4 days,7 days,In Stock,4.4,Free shipping,No,3.3/5,India
Shop_86,Shop_86_P0013,Item_13,30655,653,5 days,14 days,In Stock,3.9,None,No,3.2/5,India
Shop_86,Shop_86_P0014,Item_14,26592,401,2 days,7 days,Out of Stock,4.7,Free shipping,Yes,3.6/5,India
Shop_86,Shop_86_P0015,Item_15,31804,634,5 days,7 days,Out of Stock,4.1,10% off,No,3.9/5,India
Shop_86,Shop_86_P0016,Item_16,13020,254,6 days,30 days,Out of Stock,3.6,None,Yes,3.7/5,India
Shop_86,Shop_86_P0017,Item_17,36169,549,7 days,7 days,Out of Stock,4.7,Free shipping,Yes,3.1/5,India
Shop_86,Shop_86_P0018,Item_18,47360,494,5 days,30 days,Out of Stock,3.8,Free shipping,Yes,4.7/5,India
Shop_86,Shop_86_P0019,Item_19,31597,358,3 days,30 days,Out of Stock,4.0,None,No,3.8/5,India
Shop_86,Shop_86_P0020,Item_20,33996,224,5 days,14 days,In Stock,3.7,None,Yes,3.4/5,India
Shop_86,Shop_86_P0021,Item_21,16353,417,7 days,14 days,In Stock,3.7,None,No,4.3/5,India
Shop_86,Shop_86_P0022,Item_22,37057,156,4 days,14 days,Out of Stock,3.2,Free shipping,No,4.4/5,India
Shop_86,Shop_86_P0023,Item_23,38301,366,1 days,30 days,Out of Stock,4.8,10% off,Yes,3.7/5,India
Shop_86,Shop_86_P0024,Item_24,19003,178,2 days,7 days,In Stock,4.0,Free shipping,No,4.2/5,India
Shop_86,Shop_86_P0025,Item_25,48920,494,3 days,7 days,In Stock,4.9,10% off,Yes,5.0/5,India
Shop_86,Shop_86_P0026,Item_26,37624,515,5 days,14 days,Out of Stock,3.9,Free shipping,No,4.4/5,India
Shop_86,Shop_86_P0027,Item_27,38674,195,4 days,14 days,Out of Stock,4.9,None,Yes,4.5/5,India
Shop_86,Shop_86_P0028,Item_28,34153,591,7 days,7 days,Out of Stock,4.4,None,No,3.3/5,India
Shop_86,Shop_86_P0029,Item_29,30909,664,4 days,14 days,In Stock,3.1,Free shipping,Yes,3.1/5,India
Shop_86,Shop_86_P0030,Item_30,8624,125,3 days,14 days,Out of Stock,4.0,Free shipping,Yes,3.9/5,India
Shop_86,Shop_86_P0031,Item_31,21367,324,4 days,30 days,In Stock,3.1,Free shipping,No,3.9/5,India
Shop_86,Shop_86_P0032,Item_32,7350,191,3 days,30 days,In Stock,4.2,Free shipping,No,3.3/5,India
Shop_86,Shop_86_P0033,Item_33,39495,218,1 days,14 days,Out of Stock,3.7,None,No,3.8/5,India
Shop_86,Shop_86_P0034,Item_34,37595,489,5 days,7 days,In Stock,4.2,None,Yes,3.2/5,India
Shop_86,Shop_86_P0035,Item_35,41911,196,5 days,7 days,Out of Stock,3.7,None,Yes,4.8/5,India
Shop_86,Shop_86_P0036,Item_36,14180,501,6 days,14 days,Out of Stock,3.2,10% off,No,4.8/5,India
Shop_86,Shop_86_P0037,Item_37,46766,479,4 days,14 days,In Stock,4.1,Free shipping,Yes,4.6/5,India
Shop_86,Shop_86_P0038,Item_38,37116,403,6 days,30 days,In Stock,4.1,10% off,Yes,4.2/5,India
Shop_86,Shop_86_P0039,Item_39,27564,686,7 days,7 days,Out of Stock,4.7,None,Yes,4.9/5,India
Shop_86,Shop_86_P0040,Item_40,41773,32,3 days,30 days,Out of Stock,3.7,10% off,Yes,3.7/5,India
Shop_86,Shop_86_P0041,Item_41,31739,508,7 days,30 days,Out of Stock,4.7,None,Yes,4.9/5,India
Shop_86,Shop_86_P0042,Item_42,33040,190,5 days,30 days,In Stock,3.2,10% off,No,4.0/5,India
Shop_86,Shop_86_P0043,Item_43,42923,140,2 days,7 days,In Stock,4.0,10% off,Yes,3.9/5,India
Shop_86,Shop_86_P0044,Item_44,10346,299,4 days,30 days,In Stock,4.2,10% off,Yes,3.9/5,India
Shop_86,Shop_86_P0045,Item_45,3240,384,3 days,30 days,In Stock,3.5,None,Yes,3.5/5,India
Shop_86,Shop_86_P0046,Item_46,34707,159,6 days,30 days,Out of Stock,4.0,Free shipping,No,3.1/5,India
Shop_86,Shop_86_P0047,Item_47,24252,533,3 days,14 days,In Stock,3.9,Free shipping,No,3.6/5,India
Shop_86,Shop_86_P0048,Item_48,37550,157,5 days,7 days,In Stock,4.5,10% off,Yes,3.7/5,India
Shop_86,Shop_86_P0049,Item_49,28071,360,5 days,14 days,Out of Stock,4.5,10% off,Yes,3.3/5,India
Shop_86,Shop_86_P0050,Item_50,18566,38,1 days,7 days,Out of Stock,3.8,Free shipping,Yes,4.0/5,India
Shop_86,Shop_86_P0051,Item_51,20487,608,4 days,7 days,Out of Stock,5.0,10% off,No,4.0/5,India
Shop_86,Shop_86_P0052,Item_52,30690,257,5 days,14 days,Out of Stock,3.8,Free shipping,No,4.3/5,India
Shop_86,Shop_86_P0053,Item_53,21184,391,2 days,30 days,Out of Stock,5.0,10% off,Yes,4.5/5,India
Shop_86,Shop_86_P0054,Item_54,7103,669,6 days,7 days,In Stock,3.6,None,No,3.4/5,India
Shop_86,Shop_86_P0055,Item_55,17251,220,7 days,14 days,Out of Stock,3.4,None,No,4.4/5,India
Shop_86,Shop_86_P0056,Item_56,44785,131,5 days,14 days,Out of Stock,3.7,None,Yes,4.7/5,India
Shop_86,Shop_86_P0057,Item_57,44847,610,1 days,7 days,In Stock,3.1,Free shipping,Yes,4.5/5,India
Shop_86,Shop_86_P0058,Item_58,10549,30,5 days,30 days,In Stock,3.9,None,Yes,3.2/5,India
Shop_86,Shop_86_P0059,Item_59,19196,625,6 days,30 days,In Stock,3.7,Free shipping,Yes,4.0/5,India
Shop_86,Shop_86_P0060,Item_60,26844,339,3 days,7 days,In Stock,3.9,None,Yes,4.9/5,India
Shop_86,Shop_86_P0061,Item_61,32771,539,1 days,14 days,Out of Stock,3.7,10% off,Yes,3.5/5,India
Shop_86,Shop_86_P0062,Item_62,45794,372,4 days,7 days,In Stock,3.2,10% off,Yes,3.9/5,India
Shop_86,Shop_86_P0063,Item_63,19953,583,7 days,7 days,Out of Stock,4.6,None,Yes,4.5/5,India
Shop_86,Shop_86_P0064,Item_64,47170,700,2 days,14 days,In Stock,4.9,Free shipping,Yes,4.4/5,India
Shop_86,Shop_86_P0065,Item_65,42041,652,4 days,7 days,In Stock,4.6,None,No,4.4/5,India
Shop_86,Shop_86_P0066,Item_66,8734,518,1 days,7 days,In Stock,3.7,Free shipping,Yes,4.8/5,India
Shop_86,Shop_86_P0067,Item_67,32450,328,1 days,30 days,In Stock,4.1,None,Yes,3.5/5,India
Shop_86,Shop_86_P0068,Item_68,8226,634,3 days,7 days,In Stock,4.4,Free shipping,No,4.0/5,India
Shop_86,Shop_86_P0069,Item_69,23836,331,1 days,14 days,In Stock,3.5,Free shipping,No,4.4/5,India
Shop_86,Shop_86_P0070,Item_70,28946,320,3 days,7 days,Out of Stock,3.1,10% off,No,3.6/5,India
Shop_86,Shop_86_P0071,Item_71,47372,114,5 days,7 days,In Stock,3.3,None,Yes,3.6/5,India
Shop_86,Shop_86_P0072,Item_72,14466,441,3 days,7 days,Out of Stock,3.4,Free shipping,Yes,4.0/5,India
Shop_86,Shop_86_P0073,Item_73,18742,280,4 days,14 days,Out of Stock,3.1,Free shipping,Yes,3.7/5,India
Shop_86,Shop_86_P0074,Item_74,31053,89,2 days,30 days,Out of Stock,4.3,10% off,Yes,3.1/5,India
Shop_86,Shop_86_P0075,Item_75,24829,384,5 days,7 days,In Stock,4.7,Free shipping,No,4.0/5,India
Shop_86,Shop_86_P0076,Item_76,8827,59,3 days,14 days,Out of Stock,4.1,None,No,5.0/5,India
Shop_86,Shop_86_P0077,Item_77,7956,477,1 days,30 days,Out of Stock,3.6,10% off,No,3.7/5,India
Shop_86,Shop_86_P0078,Item_78,30765,526,5 days,7 days,In Stock,3.5,None,No,4.0/5,India
Shop_86,Shop_86_P0079,Item_79,34302,450,1 days,30 days,Out of Stock,3.4,None,No,4.7/5,India
Shop_86,Shop_86_P0080,Item_80,21164,509,7 days,14 days,Out of Stock,3.6,Free shipping,Yes,3.2/5,India
Shop_86,Shop_86_P0081,Item_81,28527,538,6 days,7 days,Out of Stock,4.5,Free shipping,Yes,3.2/5,India
Shop_86,Shop_86_P0082,Item_82,9570,211,6 days,30 days,In Stock,3.0,10% off,Yes,4.2/5,India
Shop_86,Shop_86_P0083,Item_83,42221,122,6 days,14 days,In Stock,3.7,10% off,No,3.7/5,India
Shop_86,Shop_86_P0084,Item_84,16001,332,2 days,7 days,Out of Stock,3.8,10% off,Yes,4.7/5,India
Shop_86,Shop_86_P0085,Item_85,15580,176,7 days,7 days,In Stock,4.7,10% off,No,4.3/5,India
Shop_86,Shop_86_P0086,Item_86,14715,531,1 days,7 days,In Stock,4.1,Free shipping,No,3.2/5,India
Shop_86,Shop_86_P0087,Item_87,29578,207,3 days,30 days,Out of Stock,4.6,None,No,4.4/5,India
Shop_86,Shop_86_P0088,Item_88,45621,281,7 days,14 days,Out of Stock,3.7,10% off,No,3.0/5,India
Shop_86,Shop_86_P0089,Item_89,26742,373,2 days,14 days,Out of Stock,4.4,10% off,Yes,5.0/5,India
Shop_86,Shop_86_P0090,Item_90,30510,219,5 days,30 days,In Stock,3.4,10% off,Yes,3.2/5,India
Shop_86,Shop_86_P0091,Item_91,19175,489,3 days,7 days,Out of Stock,4.8,10% off,Yes,4.3/5,India
Shop_86,Shop_86_P0092,Item_92,46587,92,4 days,7 days,Out of Stock,3.6,Free shipping,Yes,3.8/5,India
Shop_86,Shop_86_P0093,Item_93,32160,341,7 days,30 days,Out of Stock,4.9,None,Yes,4.3/5,India
Shop_86,Shop_86_P0094,Item_94,35600,695,3 days,30 days,In Stock,4.0,Free shipping,Yes,4.1/5,India
Shop_86,Shop_86_P0095,Item_95,36033,348,6 days,30 days,Out of Stock,5.0,None,Yes,4.4/5,India
Shop_86,Shop_86_P0096,Item_96,36981,590,5 days,7 days,In Stock,3.4,Free shipping,No,4.0/5,India
Shop_86,Shop_86_P0097,Item_97,22269,353,5 days,30 days,In Stock,4.4,10% off,Yes,4.1/5,India
Shop_86,Shop_86_P0098,Item_98,48173,399,6 days,7 days,In Stock,4.5,10% off,Yes,4.6/5,India
Shop_86,Shop_86_P0099,Item_99,42031,30,1 days,30 days,In Stock,4.4,Free shipping,No,3.7/5,India
Shop_86,Shop_86_P0100,Item_100,23784,172,2 days,30 days,In Stock,3.4,10% off,No,3.6/5,India
Shop_87,Shop_87_P0001,Item_1,47092,529,2 days,30 days,Out of Stock,3.9,10% off,Yes,3.7/5,India
Shop_87,Shop_87_P0002,Item_2,3897,479,3 days,7 days,Out of Stock,3.8,None,Yes,4.7/5,India
Shop_87,Shop_87_P0003,Item_3,5948,396,2 days,14 days,Out of Stock,3.4,10% off,Yes,3.6/5,India
Shop_87,Shop_87_P0004,Item_4,18437,199,4 days,14 days,Out of Stock,3.4,10% off,No,4.3/5,India
Shop_87,Shop_87_P0005,Item_5,44226,616,2 days,7 days,Out of Stock,4.9,Free shipping,Yes,3.2/5,India
Shop_87,Shop_87_P0006,Item_6,43563,615,3 days,30 days,Out of Stock,4.9,Free shipping,Yes,4.4/5,India
Shop_87,Shop_87_P0007,Item_7,2522,318,6 days,14 days,Out of Stock,4.3,Free shipping,No,4.5/5,India
Shop_87,Shop_87_P0008,Item_8,45434,606,4 days,14 days,Out of Stock,4.2,Free shipping,No,3.8/5,India
Shop_87,Shop_87_P0009,Item_9,24633,345,3 days,7 days,Out of Stock,4.7,Free shipping,Yes,4.5/5,India
Shop_87,Shop_87_P0010,Item_10,2082,645,7 days,7 days,In Stock,3.1,10% off,Yes,3.3/5,India
Shop_87,Shop_87_P0011,Item_11,5568,255,1 days,30 days,Out of Stock,3.7,None,Yes,3.5/5,India
Shop_87,Shop_87_P0012,Item_12,48831,146,2 days,30 days,Out of Stock,4.3,None,No,3.8/5,India
Shop_87,Shop_87_P0013,Item_13,9986,228,1 days,14 days,Out of Stock,3.2,None,No,4.5/5,India
Shop_87,Shop_87_P0014,Item_14,41469,350,1 days,14 days,Out of Stock,3.9,10% off,No,4.4/5,India
Shop_87,Shop_87_P0015,Item_15,6246,560,6 days,14 days,Out of Stock,4.4,Free shipping,No,3.7/5,India
Shop_87,Shop_87_P0016,Item_16,10941,229,5 days,14 days,In Stock,3.9,Free shipping,Yes,4.5/5,India
Shop_87,Shop_87_P0017,Item_17,18754,297,7 days,7 days,Out of Stock,4.6,Free shipping,No,4.7/5,India
Shop_87,Shop_87_P0018,Item_18,2919,689,6 days,14 days,In Stock,3.4,None,Yes,4.2/5,India
Shop_87,Shop_87_P0019,Item_19,27085,462,5 days,7 days,Out of Stock,3.6,Free shipping,No,4.8/5,India
Shop_87,Shop_87_P0020,Item_20,31047,597,6 days,7 days,In Stock,3.3,Free shipping,No,3.9/5,India
Shop_87,Shop_87_P0021,Item_21,18665,325,4 days,7 days,In Stock,4.2,None,Yes,3.3/5,India
Shop_87,Shop_87_P0022,Item_22,7390,425,2 days,7 days,In Stock,4.5,Free shipping,No,4.1/5,India
Shop_87,Shop_87_P0023,Item_23,41558,201,5 days,30 days,Out of Stock,4.1,Free shipping,Yes,3.8/5,India
Shop_87,Shop_87_P0024,Item_24,10548,400,2 days,7 days,Out of Stock,4.2,None,No,3.9/5,India
Shop_87,Shop_87_P0025,Item_25,12828,53,3 days,7 days,In Stock,4.9,None,No,4.8/5,India
Shop_87,Shop_87_P0026,Item_26,30464,573,6 days,14 days,In Stock,3.6,None,No,3.2/5,India
